DYPT.BRANCH_NAM,DYPT.ACCEPT_DT,DYPT.ORDER_ID,DYPT.SN,DYPT.LAB_NAM_COMBINED,DYPT.MS
深圳,2024/03/05 10:48:18,2024030510481897978507834,1262,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(99,139]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/05/06 01:52:59,2023050601525992092196375,1263,"""咨询用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(0,19]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/11/03 00:04:20,2022110300042028499697115,1264,"""投诉用户"",""高风险用户"",""高价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(269,inf]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2023/12/13 20:06:45,2023121320064534226172739,1265,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(169,269]"",""上月超套语音费用(100,200]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(200,inf]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/05/08 05:20:21,2022050805202191654522222,1266,"""咨询用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(19,59]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/06/02 09:35:37,2023060209353736222563483,1267,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(99,139]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2024/05/23 16:23:18,2024052316231893140014806,1268,"""咨询用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(99,139]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/02/01 04:56:23,2023020104562395931032103,1269,"""沉默反馈用户"",""高风险用户"",""高价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(139,169]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/02/02 20:04:35,2021020220043527052336365,1270,"""沉默反馈用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(19,59]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/06/29 10:34:29,2021062910342999184735894,1271,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(19,59]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2023/06/24 20:59:48,2023062420594858582773345,1272,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(59,99]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(100,inf]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2024/02/16 23:15:29,2024021623152986619700311,1273,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(19,59]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(100,inf]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/10/22 21:16:05,2024102221160567137301637,1274,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(169,269]"",""上月超套语音费用(30,60]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2024/11/12 10:55:15,2024111210551562551704957,1275,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(59,99]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2022/07/18 01:04:13,2022071801041388508353211,1276,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(139,169]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2022/03/14 21:31:29,2022031421312949177795318,1277,"""沉默反馈用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(169,269]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(30,60]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2022/01/14 00:55:05,2022011400550516089190181,1278,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(19,59]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/06/11 04:16:51,2024061104165185082386167,1279,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(0,19]"",""上月超套语音费用(60,100]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/07/18 20:25:10,2024071820251061269315748,1280,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(19,59]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/09/12 20:11:35,2022091220113510221677938,1281,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/03/26 19:39:30,2022032619393070207425417,1282,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(169,269]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2023/03/16 01:09:20,2023031601092017499081123,1283,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/08/04 03:14:41,2023080403144117123576867,1284,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/03/23 01:44:35,2022032301443592628180032,1285,"""咨询用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/10/09 14:52:27,2021100914522741593091702,1286,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(169,269]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2021/05/21 22:21:37,2021052122213724763606558,1287,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(99,139]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/12/17 21:00:18,2021121721001872757330927,1288,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(0,19]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/09/19 10:30:18,2021091910301877770634187,1289,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(139,169]"",""上月超套语音费用(100,200]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(100,200]"",""上月MOU在(100,inf]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2021/03/05 20:56:19,2021030520561947441106898,1290,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2022/06/15 09:29:50,2022061509295051334689166,1291,"""咨询用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/05/19 04:49:08,2024051904490880841494109,1292,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(169,269]"",""上月超套语音费用(200,inf]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/06/28 12:34:42,2021062812344274028629209,1293,"""沉默反馈用户"",""黑名单用户"",""高价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(169,269]"",""上月超套语音费用(30,60]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2021/09/08 15:53:23,2021090815532341029743802,1294,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(99,139]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
